"actor_id","actor_bio","actor_chName","actor_foreName","actor_nationality","actor_constellation","actor_birthPlace","actor_birthDay","actor_repWorks","actor_achiem","actor_brokerage"
"5087","童爱玲(英文名：Eileen Tung），中国香港女艺人，1972年出生。在中港台参与过多部电影和电视连续剧的演出，其中最为人所知的便是在《唐太宗李世民》中饰演长孙皇后、《杨门女将之女儿当自强》饰柴郡主；也曾替知名品牌拍摄过多种化妆品和沐浴露的广告；是施华蔻洗发水2012中国地区代言人，《魅力游戏》光盘封面代言人。  编辑摘要","童爱玲","Eileen Tung","中国","射手座","None","None","兰桂坊七公主》、《唐太宗李世民》、《杨门女将之女儿当自强》等。","None","None"
"5088","黛茜·雷德利（Daisy Ridley），1992年4月10日出生于伦敦西敏区，2010年，18岁的她从赫特福德郡的特林公园表演艺术学院毕业，英国影视女演员。2013年开始雷德利出演电视剧《年轻一代》、《无声的证言》和《百货人生》。她也在短片《Blue Season》中参演，并在获得英国艺术学院奖提名的短片《Lifesaver》中演出。2014年4月30日被选中领衔主演电影《星球大战：原力觉醒》。她的叔祖父阿诺德·雷德利曾出演过电视剧《爸爸的部队》而闻名。编辑摘要","黛茜·雷德利","Daisy Ridley","英国","None","伦敦西敏区","1992年4月10日","星球大战：原力觉醒","None","None"
"5089","韩冬冬，上海姑娘，1992年参加由文化部举办的“中国首届民族之花”评选 ，被评为“汉族之花”，还出演许多题材重大的舞剧，之后读了一个MBA，在几家国际大公司做了一段时间白领，目前开了个8家连锁“缘禄寿司”日本料理店。编辑摘要","韩冬冬","None","中国","None","None","None","唐太宗李世民》、《半生缘，一世情","None","None"
"5090","王晓明（又名王建福），男，毕业于中央戏剧学院表演系，影视演员。2004年参加了""金鹰之星——华谊星势力""新星选拔大赛，并获得总冠军，从而正式进入演艺圈[1] 。2006年，出演了清朝古装剧《鹿鼎记》，在剧中饰演小王爷沐剑声。2009年，在安徽卫视自制的情感剧《娘家的故事》中饰演何家么子何小北。2011年，主演古装悬疑剧《少林猛虎》。2012年，在电影《盲区》中担纲男一号。2013年，主演都市情感剧《麻辣婚姻之喜事成双》。2014年，他在家庭伦理剧《第三种幸福》中担纲男主角。2015年主演抗战剧《黄河在咆哮》；同年，主演抗战剧《战昆仑》。2016年，主演抗战剧《野火》，在剧中饰演武藤次郎。编辑摘要","王晓明","None","中国","巨蟹座","天津","1984年7月15日","少林猛虎、战昆仑、第三种幸福、麻辣婚姻之喜事成双、黄河在咆哮、鹿鼎记","华谊星势力新星选拔大赛总冠军","北京世纪众和影视文化有限公司"
"5091","赵子靓，原名赵靓，1981年8月22日出生于湖南省岳阳市，中国内地女主持人、演员、歌手。湖南卫视《娱乐无极限》主持人。2007年改名为赵晨，随后又改回赵靓，2012年9月改为现名。湖南岳阳人，毕业于湖南艺术学校艺术表演专业，擅长表演、舞蹈、主持。由于在湖南文体频道《我爱丘比特》中的出色表演而被选中，于2000年5月成为湖南电视台娱乐频道文化传播有限公司签约艺员。编辑摘要","赵子靓","JENNIFER","中国","狮子座","湖南省岳阳市","1981年8月22日","None","None","湖南电视台娱乐频道文化传播有限公司"
"5092","张志忠，1955年生于北京，话剧、影视演员。1971年考入哈尔滨话剧院，1986年考入中央戏剧学院。代表作品包括话剧《蛾》、《蔡文姬》、《圣僧鸠摩罗什》等，电影《冼星海》、《冲出死亡营》，电视剧《突出重围》、《太平天国》、《天地粮人》等。曾获得过国家第七届“梅花奖”，第三届“金狮奖”，首届中央戏剧学院“学院奖”，“飞天奖”等大奖。享受国务院政府津贴。编辑摘要","张志忠","zhangzhizhong","中国","None","北京","1955年11月","None","第七届梅花奖 第三届金狮奖 中央戏剧学院首届学院奖","None"
"5093","瑞恩·肯尼迪 （Ryan Kennedy） 加拿大演员，男 主演电影：《分手专家》（Break-Up Artist）《混合》 （hybrid） 星座：射手座 职业：演员 出生年月1982年12月6日编辑摘要","瑞恩·肯尼迪","Ryan Kennedy","加拿大","None","None","1982年12月6日","None","None","None"
"5094","金市辰，男，马来西亚人，演员。代表作《一帆风顺》。编辑摘要","金市辰","None","马来西亚","None","None","1976年8月2日","None","None","None"
"5095","苏佩仪是一名演员，其毕业院校是私立达人女子高级中学。编辑摘要","苏佩仪","None","中国","白羊座","None","None","None","None","None"
"5096","郭苇昀（toro），因“苇昀”音似“鲔鱼”而得艺名“toro”。2002年以Energy正式出道、2003年7月因经纪人纠纷而离开团体退出了Energy、2004年成立了台风、2006年台风正式解散。现在从事幕后工作。代表作《雪天使》、《任我遨游》。编辑摘要","郭苇昀","ToRo","中国","天秤座","中国台湾","None","Energy Come onEnergy 无懈可击Energy E3 电视剧《雪天使","None","乔杰立经济公司"
"5097","张雪倩，知名主持人，毕业于中国传媒大学播音主持专业，在校期间曾参演电视剧《大哥》、情景喜剧《龙虾大拍档》，2008年因参加世界旅游形象大使获得全国十佳和最具明星潜质奖而崭露头角，2010年在世界旅游小姐获得中国最具活力奖。先后主持《领航中国》、《艺苑相约》等电视栏目，现任职央视文化精品频道《魅力中国》栏目主持人，又加盟旅游卫视《景观文化》和吉林卫视《天天女人帮》两档栏目主持人。主持风格沉稳大气又轻松多变，既擅长文化访谈，又能轻松驾驭时尚综艺类节目，因此也成为内地不可多得的最具发展潜力的全能型主持人。编辑摘要","张雪倩","None","中国","None","安徽合肥","None","魅力中国》、《景观文化》、《天天女人帮","None","None"
"5098","张倩（别名张诗涵），女，台湾人，台湾知名演员。代表作有《冷月孤星剑》、《刘伯温传奇》、《九指新娘》、《京城四少》等。编辑摘要","张倩","None","中国台湾","天蝎座","中国台湾","11月18日","风水世家","None","民视凤凰艺能股份有限公司"
"5099","邓梨（Deng Li）于1990年出生于中国湖南东安，毕业于湖南艺术职业学院，国际城市旅游小姐冠军，中国著名女模特，邓梨曾参加湖南卫视第四届中国金鹰电视艺术节开幕式闭幕式舞蹈演出、首届湖南农民运动会开幕式闭幕式舞蹈演出，邓梨还荣获第八届CCTV模特电视大赛总决赛十佳，荣获2012年8月12日第18届国际城市旅游小姐中国总决赛中国冠军，及2012年12月1日唯一代表中国出征，荣获18届国际城市旅游小姐世界总决赛最佳人气奖，荣获2013第26届国际模特小姐大赛中国区冠军，第26届国际模特小姐大赛世界总决赛冠军！编辑摘要","邓梨","Deng L","None","None","湖南东安","1990年","None","None","None"
"5100","沈浩，1988年12月生于山东青岛。中国男演员。2011年毕业于北京电影学院07级表演本科班。80后新生代男演员，不论在话剧舞台还是影视剧中，沈浩以其阳光俊朗的外形和真实自然的演技备受关注。出演过多部电视剧、话剧、歌舞剧作品，主要作品有电视剧《大厨》、《决战江南》、《新兵二班》等。话剧《致青春》、歌舞剧《安源魂》。出道至今，沈浩以其阳光、俊朗、健康的形象迅速进入观众视野，因在多部战争题材剧中饰演硬汉角色，被观众誉为80后阳光硬汉代言人。真实自然的演技和阳光俊朗的气质得到了众多导演的欣赏和观众的喜爱。编辑摘要","沈浩","None","中国","魔羯座","山东青岛","1988年12月24日","大厨，决战江南","None","None"
"5101","陈庆原，厦门人，出生地福建省厦门市同安区。最爱档案：听闽南语歌曲、看闽南语歌仔戏、看闽南语电视连续剧、在海边散步、听音乐、逛街、四处旅行。 特殊专长：水电、唱闽南语歌、唱闽南语歌仔戏。编辑摘要","陈庆原","None","中国","None","福建省厦门市同安区","None","None","None","None"
"5102","李丽华，原籍河北，1924年出生于上海。她一生主演了140多部影片，这位时常被同时代影迷提起的高产女星，也是中国影坛上一颗自始至终散发着耀眼光芒的明星，20世纪50年代小咪姐，艳惊好莱坞。从影40多年来，李丽华主演了超过120部电影，是上世纪中叶知名度极高的高产女明星，被业内称为影坛常青树。2015年8月6日，台湾金马奖官网发布消息称，将第52届金马奖终身成就奖授予92岁高龄的著名女演员李丽华，由她主演的经典影片《扬子江风云》也将修复重映，亮相2015年11月的金马影展。2016年1月5日，李丽华获第35届香港电影金像奖“终身成就奖”。2017年3月20日，李丽华逝世，享寿93岁。编辑摘要","李丽华","Li lihu","None","None","上海","1924年7月7日","故都春梦》、《万古流芳》等","第3届台湾电影金马奖最佳女主角 第7届台湾电影金马奖最佳女主角 第35届香港电影金像奖终身成就奖","None"
"5103","陈清原，本名陈庆原，厦门人，出生地福建省厦门市同安区。最爱档案：听闽南语歌曲、看闽南语歌仔戏、看闽南语电视连续剧、在海边散步、听音乐、逛街、四处旅行。 特殊专长：水电、唱闽南语歌、唱闽南语歌仔戏。编辑摘要","陈清原","None","中国","None","None","None","None","None","None"
"5104","美国游泳运动员约翰尼·韦斯默勒在1924年法国巴黎夏季奥运会和1928年荷兰阿姆斯特丹夏季奥运会100米自由泳比赛中夺得金牌，他还在这两届奥运会的4x200米接力上夺金，同时还参加了1924奥运会水球比赛，并夺得铜牌。他是历史上最伟大的游泳运动员之一，在他的运动员生涯中，韦斯默勒一共创造了28项世界纪录，其中他在1927年创造的世界纪录保持了17年后才被人打破。退役后，韦斯默勒在好莱坞成为电影演员，他曾在12部影片中出演了“人猿泰山”。编辑摘要","约翰尼·韦斯默勒","Johnny Weissmuller","美国","None","匈牙利","1904年6月2日","None","None","None"
"5105","沈化影（huaying shen），原名沈展华，女，1903年02月出生于浙江海盐，毕业于上海美术专科学校毕业。1925年入商务印书馆活动影片部，主演影片《醉乡遗恨》，大获好评。此后又主演影片《不如归》等。是1925年七名最红女影星之一。编辑摘要","沈化影","huaying she","中国","None","None","None","不如归》 (1926)、《母之心》 (1926) 、《醉乡遗恨》 (1925)","None","None"
"5106","何海曦是一个演员，曾参演过电影《兰兰和冬冬》。编辑摘要","何海曦","None","中国","None","None","None","None","None","None"
"5107","刘汉钧，20世纪20年代的影星。代表作有《大侠甘凤池》、《黄天霸招亲》、《哪吒出世》等。编辑摘要","刘汉钧","None","中国","None","None","None","黄天霸招亲》、《大侠甘凤池》、《黄天霸》、《一箭仇","None","None"
